x,y,attempt,log_attempt,made,missed
46,10,378,2.5774917998372255,249,129
47,10,388,2.5888317255942073,248,140
48,10,318,2.5024271199844326,233,85
49,10,359,2.5550944485783194,255,104
50,10,338,2.5289167002776547,241,97
51,10,333,2.5224442335063197,243,90
52,10,323,2.509202522331103,226,97
53,10,321,2.506505032404872,224,97
54,10,449,2.6522463410033232,261,188
55,10,477,2.678518379040114,287,190
56,10,282,2.450249108319361,155,127
57,10,298,2.4742162640762553,155,143
58,10,99,1.99563519459755,44,55
59,10,77,1.8864907251724818,39,38
60,10,22,1.3424226808222062,12,10
61,10,33,1.5185139398778875,13,20
62,10,20,1.3010299956639813,4,16
63,10,9,0.9542425094393249,3,6
64,10,19,1.2787536009528289,7,12
65,10,21,1.3222192947339193,11,10
66,10,18,1.255272505103306,5,13
67,10,17,1.2304489213782739,4,13
68,10,16,1.2041199826559248,6,10
69,10,16,1.2041199826559248,3,13
70,10,6,0.7781512503836436,1,5
71,10,4,0.6020599913279624,1,3
72,10,13,1.1139433523068367,5,8
73,10,20,1.3010299956639813,5,15
74,10,8,0.9030899869919435,2,6
75,10,10,1.0,2,8
76,10,6,0.7781512503836436,3,3
77,10,14,1.146128035678238,2,12
78,10,12,1.0791812460476249,4,8
79,10,8,0.9030899869919435,3,5
80,10,7,0.8450980400142568,2,5
81,10,7,0.8450980400142568,2,5
82,10,6,0.7781512503836436,1,5
83,10,7,0.8450980400142568,3,4
84,10,5,0.6989700043360189,1,4
85,10,6,0.7781512503836436,0,6
86,10,3,0.47712125471966244,1,2
87,10,3,0.47712125471966244,1,2
88,10,4,0.6020599913279624,1,3
89,10,6,0.7781512503836436,2,4
90,10,4,0.6020599913279624,3,1
91,10,6,0.7781512503836436,2,4
92,10,59,1.7708520116421442,23,36
93,10,65,1.8129133566428555,21,44
94,10,81,1.9084850188786497,29,52
95,10,67,1.8260748027008264,29,38
96,10,40,1.6020599913279623,7,33
97,10,33,1.5185139398778875,16,17
98,10,9,0.9542425094393249,1,8
99,10,11,1.0413926851582251,4,7
0,11,41,1.6127838567197355,15,26
1,11,22,1.3424226808222062,8,14
2,11,99,1.99563519459755,38,61
3,11,80,1.9030899869919435,32,48
4,11,61,1.7853298350107671,29,32
5,11,66,1.8195439355418688,24,42
6,11,1,0.0,1,0
7,11,3,0.47712125471966244,1,2
8,11,4,0.6020599913279624,2,2
9,11,7,0.8450980400142568,0,7
10,11,1,0.0,0,1
11,11,7,0.8450980400142568,3,4
12,11,5,0.6989700043360189,0,5
13,11,5,0.6989700043360189,3,2
14,11,9,0.9542425094393249,5,4
15,11,6,0.7781512503836436,1,5
16,11,11,1.0413926851582251,5,6
17,11,9,0.9542425094393249,5,4
18,11,10,1.0,5,5
19,11,9,0.9542425094393249,3,6
20,11,15,1.1760912590556813,5,10
21,11,18,1.255272505103306,5,13
22,11,8,0.9030899869919435,5,3
23,11,18,1.255272505103306,8,10
24,11,11,1.0413926851582251,5,6
25,11,10,1.0,4,6
26,11,11,1.0413926851582251,2,9
27,11,14,1.146128035678238,4,10
28,11,12,1.0791812460476249,4,8
29,11,12,1.0791812460476249,4,8
30,11,17,1.2304489213782739,3,14
31,11,16,1.2041199826559248,3,13
32,11,24,1.380211241711606,8,16
33,11,13,1.1139433523068367,6,7
34,11,26,1.414973347970818,4,22
35,11,21,1.3222192947339193,7,14
36,11,28,1.4471580313422192,7,21
37,11,20,1.3010299956639813,7,13
38,11,30,1.4771212547196624,12,18
39,11,29,1.462397997898956,8,21
40,11,100,2.0,46,54
41,11,92,1.9637878273455553,32,60
42,11,329,2.5171958979499744,170,159
43,11,311,2.4927603890268375,165,146
44,11,520,2.716003343634799,299,221
45,11,511,2.708420900134713,311,200
46,11,390,2.591064607026499,257,133
47,11,414,2.617000341120899,272,142
48,11,356,2.5514499979728753,252,104
49,11,313,2.4955443375464483,238,75
50,11,323,2.509202522331103,220,103
51,11,326,2.513217600067939,233,93
52,11,318,2.5024271199844326,219,99
53,11,363,2.5599066250361124,234,129
54,11,510,2.7075701760979363,292,218
55,11,441,2.6444385894678386,253,188
56,11,308,2.4885507165004443,161,147
57,11,284,2.4533183400470375,155,129
58,11,103,2.012837224705172,39,64
59,11,80,1.9030899869919435,39,41
60,11,23,1.3617278360175928,14,9
61,11,24,1.380211241711606,8,16
62,11,20,1.3010299956639813,6,14
63,11,16,1.2041199826559248,8,8
64,11,21,1.3222192947339193,3,18
65,11,21,1.3222192947339193,6,15
66,11,18,1.255272505103306,5,13
67,11,16,1.2041199826559248,3,13
68,11,16,1.2041199826559248,6,10
69,11,15,1.1760912590556813,4,11
70,11,17,1.2304489213782739,10,7
71,11,11,1.0413926851582251,4,7
72,11,12,1.0791812460476249,3,9
73,11,10,1.0,1,9
74,11,11,1.0413926851582251,5,6
75,11,17,1.2304489213782739,4,13
76,11,7,0.8450980400142568,1,6
77,11,12,1.0791812460476249,3,9
78,11,15,1.1760912590556813,7,8
79,11,13,1.1139433523068367,8,5
80,11,9,0.9542425094393249,4,5
81,11,12,1.0791812460476249,6,6
82,11,8,0.9030899869919435,6,2
83,11,8,0.9030899869919435,2,6
84,11,1,0.0,0,1
85,11,8,0.9030899869919435,5,3
86,11,6,0.7781512503836436,5,1
87,11,6,0.7781512503836436,3,3
88,11,8,0.9030899869919435,2,6
89,11,5,0.6989700043360189,0,5
90,11,3,0.47712125471966244,2,1
91,11,4,0.6020599913279624,2,2
92,11,45,1.6532125137753437,11,34
93,11,63,1.7993405494535817,23,40
94,11,75,1.8750612633917,24,51
95,11,74,1.8692317197309762,21,53
96,11,36,1.5563025007672873,9,27
97,11,32,1.505149978319906,9,23
98,11,11,1.0413926851582251,6,5
99,11,17,1.2304489213782739,7,10
0,12,25,1.3979400086720377,12,13
1,12,26,1.414973347970818,12,14
2,12,67,1.8260748027008264,25,42
3,12,65,1.8129133566428555,22,43
4,12,53,1.724275869600789,20,33
5,12,57,1.7558748556724915,18,39
6,12,1,0.0,1,0
7,12,2,0.3010299956639812,0,2
8,12,2,0.3010299956639812,2,0
9,12,1,0.0,0,1
10,12,3,0.47712125471966244,1,2
11,12,5,0.6989700043360189,3,2
12,12,6,0.7781512503836436,4,2
13,12,3,0.47712125471966244,0,3
14,12,5,0.6989700043360189,2,3
15,12,4,0.6020599913279624,1,3
16,12,3,0.47712125471966244,0,3
17,12,5,0.6989700043360189,1,4
18,12,13,1.1139433523068367,8,5
19,12,6,0.7781512503836436,1,5
20,12,13,1.1139433523068367,5,8
21,12,10,1.0,4,6
22,12,8,0.9030899869919435,3,5
23,12,11,1.0413926851582251,2,9
24,12,7,0.8450980400142568,2,5
25,12,12,1.0791812460476249,4,8
26,12,10,1.0,2,8
27,12,15,1.1760912590556813,8,7
28,12,9,0.9542425094393249,4,5
29,12,12,1.0791812460476249,2,10
30,12,12,1.0791812460476249,2,10
31,12,14,1.146128035678238,5,9
32,12,23,1.3617278360175928,9,14
33,12,15,1.1760912590556813,3,12
34,12,25,1.3979400086720377,5,20
35,12,23,1.3617278360175928,8,15
36,12,22,1.3424226808222062,10,12
37,12,26,1.414973347970818,11,15
38,12,25,1.3979400086720377,10,15
39,12,27,1.4313637641589874,11,16
40,12,65,1.8129133566428555,27,38
41,12,82,1.9138138523837167,38,44
42,12,240,2.380211241711606,114,126
43,12,237,2.374748346010104,117,120
44,12,384,2.584331224367531,221,163
45,12,376,2.575187844927661,217,159
46,12,346,2.5390760987927767,215,131
47,12,312,2.494154594018443,199,113
48,12,309,2.4899584794248346,226,83
49,12,296,2.4712917110589387,203,93
50,12,303,2.481442628502305,202,101
51,12,304,2.482873583608754,190,114
52,12,341,2.5327543789924976,205,136
53,12,337,2.5276299008713385,226,111
54,12,362,2.558708570533166,194,168
55,12,379,2.578639209968072,221,158
56,12,237,2.374748346010104,126,111
57,12,240,2.380211241711606,118,122
58,12,81,1.9084850188786497,40,41
59,12,66,1.8195439355418688,31,35
60,12,18,1.255272505103306,9,9
61,12,26,1.414973347970818,8,18
62,12,28,1.4471580313422192,9,19
63,12,38,1.5797835966168101,9,29
64,12,22,1.3424226808222062,9,13
65,12,20,1.3010299956639813,10,10
66,12,21,1.3222192947339193,7,14
67,12,18,1.255272505103306,2,16
68,12,11,1.0413926851582251,3,8
69,12,15,1.1760912590556813,5,10
70,12,7,0.8450980400142568,4,3
71,12,15,1.1760912590556813,8,7
72,12,15,1.1760912590556813,9,6
73,12,15,1.1760912590556813,5,10
74,12,8,0.9030899869919435,1,7
75,12,8,0.9030899869919435,2,6
76,12,6,0.7781512503836436,2,4
77,12,15,1.1760912590556813,6,9
78,12,9,0.9542425094393249,2,7
79,12,9,0.9542425094393249,3,6
80,12,17,1.2304489213782739,7,10
81,12,10,1.0,4,6
82,12,2,0.3010299956639812,0,2
83,12,8,0.9030899869919435,3,5
84,12,3,0.47712125471966244,1,2
85,12,6,0.7781512503836436,2,4
86,12,5,0.6989700043360189,1,4
87,12,7,0.8450980400142568,2,5
89,12,5,0.6989700043360189,0,5
90,12,2,0.3010299956639812,2,0
91,12,4,0.6020599913279624,2,2
92,12,45,1.6532125137753437,23,22
93,12,49,1.6901960800285136,19,30
94,12,71,1.8512583487190752,22,49
95,12,76,1.8808135922807914,26,50
96,12,21,1.3222192947339193,5,16
97,12,26,1.414973347970818,9,17
98,12,14,1.146128035678238,5,9
99,12,10,1.0,5,5
0,13,22,1.3424226808222062,10,12
1,13,21,1.3222192947339193,6,15
2,13,78,1.8920946026904804,25,53
3,13,92,1.9637878273455553,32,60
4,13,60,1.7781512503836436,21,39
5,13,51,1.7075701760979363,19,32
6,13,4,0.6020599913279624,2,2
7,13,2,0.3010299956639812,1,1
8,13,2,0.3010299956639812,0,2
9,13,8,0.9030899869919435,4,4
10,13,6,0.7781512503836436,2,4
11,13,3,0.47712125471966244,1,2
12,13,6,0.7781512503836436,2,4
13,13,4,0.6020599913279624,1,3
14,13,8,0.9030899869919435,5,3
15,13,8,0.9030899869919435,2,6
16,13,4,0.6020599913279624,1,3
17,13,1,0.0,1,0
18,13,6,0.7781512503836436,0,6
19,13,7,0.8450980400142568,4,3
20,13,11,1.0413926851582251,2,9
21,13,13,1.1139433523068367,5,8
22,13,11,1.0413926851582251,5,6
23,13,10,1.0,5,5
24,13,13,1.1139433523068367,4,9
25,13,10,1.0,2,8
26,13,6,0.7781512503836436,3,3
27,13,15,1.1760912590556813,5,10
28,13,15,1.1760912590556813,4,11
29,13,8,0.9030899869919435,2,6
30,13,15,1.1760912590556813,3,12
31,13,12,1.0791812460476249,4,8
32,13,20,1.3010299956639813,7,13
33,13,19,1.2787536009528289,6,13
34,13,26,1.414973347970818,4,22
35,13,22,1.3424226808222062,6,16
36,13,26,1.414973347970818,12,14
37,13,27,1.4313637641589874,6,21
38,13,35,1.5440680443502757,14,21
39,13,41,1.6127838567197355,13,28
40,13,67,1.8260748027008264,29,38
41,13,68,1.8325089127062364,33,35
42,13,210,2.322219294733919,117,93
43,13,217,2.3364597338485296,107,110
44,13,360,2.5563025007672873,204,156
45,13,379,2.578639209968072,219,160
46,13,344,2.53655844257153,227,117
47,13,326,2.513217600067939,205,121
48,13,334,2.5237464668115646,232,102
49,13,290,2.462397997898956,180,110
50,13,290,2.462397997898956,191,99
51,13,319,2.503790683057181,208,111
52,13,327,2.514547752660286,221,106
53,13,350,2.5440680443502757,218,132
54,13,355,2.550228353055094,215,140
55,13,374,2.5728716022004803,211,163
56,13,239,2.3783979009481375,120,119
57,13,230,2.361727836017593,116,114
58,13,67,1.8260748027008264,27,40
59,13,82,1.9138138523837167,29,53
60,13,41,1.6127838567197355,16,25
61,13,34,1.5314789170422551,11,23
62,13,27,1.4313637641589874,6,21
63,13,26,1.414973347970818,9,17
64,13,22,1.3424226808222062,7,15
65,13,27,1.4313637641589874,9,18
66,13,17,1.2304489213782739,10,7
67,13,17,1.2304489213782739,6,11
68,13,18,1.255272505103306,8,10
69,13,13,1.1139433523068367,5,8
70,13,14,1.146128035678238,1,13
71,13,16,1.2041199826559248,5,11
72,13,5,0.6989700043360189,1,4
73,13,14,1.146128035678238,3,11
74,13,9,0.9542425094393249,3,6
75,13,14,1.146128035678238,3,11
76,13,5,0.6989700043360189,0,5
77,13,16,1.2041199826559248,6,10
78,13,11,1.0413926851582251,2,9
79,13,7,0.8450980400142568,1,6
80,13,12,1.0791812460476249,3,9
81,13,4,0.6020599913279624,3,1
82,13,9,0.9542425094393249,4,5
83,13,3,0.47712125471966244,1,2
84,13,5,0.6989700043360189,2,3
85,13,5,0.6989700043360189,3,2
86,13,4,0.6020599913279624,0,4
87,13,4,0.6020599913279624,2,2
88,13,4,0.6020599913279624,3,1
89,13,4,0.6020599913279624,1,3
90,13,1,0.0,0,1
91,13,4,0.6020599913279624,1,3
92,13,45,1.6532125137753437,17,28
93,13,50,1.6989700043360187,20,30
94,13,60,1.7781512503836436,20,40
95,13,61,1.7853298350107671,19,42
96,13,28,1.4471580313422192,11,17
97,13,26,1.414973347970818,11,15
98,13,9,0.9542425094393249,5,4
99,13,13,1.1139433523068367,5,8
101,13,1,0.0,0,1
0,14,21,1.3222192947339193,9,12
1,14,16,1.2041199826559248,4,12
2,14,71,1.8512583487190752,26,45
3,14,59,1.7708520116421442,17,42
4,14,48,1.6812412373755872,20,28
5,14,40,1.6020599913279623,12,28
7,14,2,0.3010299956639812,1,1
8,14,3,0.47712125471966244,2,1
9,14,4,0.6020599913279624,1,3
10,14,4,0.6020599913279624,0,4
11,14,4,0.6020599913279624,2,2
13,14,5,0.6989700043360189,2,3
14,14,9,0.9542425094393249,4,5
15,14,2,0.3010299956639812,1,1
16,14,4,0.6020599913279624,2,2
17,14,11,1.0413926851582251,2,9
18,14,6,0.7781512503836436,2,4
19,14,8,0.9030899869919435,4,4
20,14,13,1.1139433523068367,3,10
21,14,7,0.8450980400142568,2,5
22,14,9,0.9542425094393249,2,7
23,14,14,1.146128035678238,5,9
24,14,7,0.8450980400142568,3,4
25,14,11,1.0413926851582251,3,8
26,14,16,1.2041199826559248,5,11
27,14,10,1.0,2,8
28,14,8,0.9030899869919435,2,6
29,14,17,1.2304489213782739,6,11
30,14,11,1.0413926851582251,3,8
31,14,19,1.2787536009528289,6,13
32,14,16,1.2041199826559248,3,13
33,14,12,1.0791812460476249,1,11
34,14,16,1.2041199826559248,4,12
35,14,20,1.3010299956639813,7,13
36,14,20,1.3010299956639813,10,10
37,14,33,1.5185139398778875,12,21
38,14,28,1.4471580313422192,8,20
39,14,33,1.5185139398778875,15,18
40,14,51,1.7075701760979363,22,29
41,14,47,1.6720978579357175,19,28
42,14,130,2.113943352306837,55,75
43,14,144,2.1583624920952498,63,81
44,14,231,2.3636119798921444,129,102
45,14,259,2.413299764081252,142,117
46,14,246,2.3909351071033793,154,92
47,14,223,2.3483048630481607,142,81
48,14,292,2.4653828514484184,195,97
49,14,265,2.423245873936808,162,103
50,14,286,2.456366033129043,188,98
51,14,260,2.4149733479708178,170,90
52,14,284,2.4533183400470375,181,103
53,14,248,2.3944516808262164,164,84
54,14,274,2.437750562820388,174,100
55,14,290,2.462397997898956,181,109
56,14,181,2.2576785748691846,87,94
57,14,146,2.164352855784437,72,74
58,14,71,1.8512583487190752,21,50
59,14,65,1.8129133566428555,24,41
60,14,37,1.568201724066995,12,25
61,14,38,1.5797835966168101,13,25
62,14,18,1.255272505103306,3,15
63,14,26,1.414973347970818,11,15
64,14,23,1.3617278360175928,5,18
65,14,28,1.4471580313422192,9,19
66,14,15,1.1760912590556813,6,9
67,14,25,1.3979400086720377,8,17
68,14,21,1.3222192947339193,8,13
69,14,14,1.146128035678238,10,4
70,14,9,0.9542425094393249,3,6
71,14,6,0.7781512503836436,1,5
72,14,7,0.8450980400142568,3,4
73,14,7,0.8450980400142568,3,4
74,14,6,0.7781512503836436,1,5
75,14,13,1.1139433523068367,7,6
76,14,10,1.0,4,6
77,14,10,1.0,2,8
78,14,9,0.9542425094393249,5,4
79,14,7,0.8450980400142568,3,4
80,14,5,0.6989700043360189,4,1
81,14,14,1.146128035678238,5,9
82,14,6,0.7781512503836436,1,5
83,14,11,1.0413926851582251,6,5
84,14,6,0.7781512503836436,1,5
85,14,3,0.47712125471966244,0,3
86,14,3,0.47712125471966244,1,2
87,14,3,0.47712125471966244,1,2
88,14,4,0.6020599913279624,1,3
89,14,5,0.6989700043360189,1,4
90,14,3,0.47712125471966244,1,2
91,14,5,0.6989700043360189,1,4
92,14,40,1.6020599913279623,15,25
93,14,41,1.6127838567197355,15,26
94,14,48,1.6812412373755872,9,39
95,14,53,1.724275869600789,16,37
96,14,22,1.3424226808222062,9,13
97,14,15,1.1760912590556813,5,10
98,14,4,0.6020599913279624,2,2
99,14,8,0.9030899869919435,3,5
0,15,23,1.3617278360175928,10,13
1,15,15,1.1760912590556813,2,13
2,15,71,1.8512583487190752,28,43
3,15,65,1.8129133566428555,21,44
4,15,52,1.7160033436347992,21,31
5,15,43,1.6334684555795864,15,28
6,15,2,0.3010299956639812,0,2
7,15,5,0.6989700043360189,1,4
8,15,3,0.47712125471966244,2,1
9,15,1,0.0,0,1
10,15,3,0.47712125471966244,2,1
11,15,5,0.6989700043360189,2,3
12,15,3,0.47712125471966244,3,0
13,15,3,0.47712125471966244,1,2
14,15,5,0.6989700043360189,2,3
15,15,6,0.7781512503836436,1,5
16,15,11,1.0413926851582251,6,5
17,15,13,1.1139433523068367,6,7
18,15,9,0.9542425094393249,2,7
19,15,6,0.7781512503836436,1,5
20,15,9,0.9542425094393249,4,5
21,15,9,0.9542425094393249,3,6
22,15,6,0.7781512503836436,3,3
23,15,8,0.9030899869919435,5,3
24,15,10,1.0,4,6
25,15,14,1.146128035678238,2,12
26,15,6,0.7781512503836436,3,3
27,15,13,1.1139433523068367,6,7
28,15,20,1.3010299956639813,10,10
29,15,13,1.1139433523068367,4,9
30,15,7,0.8450980400142568,3,4
31,15,11,1.0413926851582251,4,7
32,15,16,1.2041199826559248,5,11
33,15,19,1.2787536009528289,4,15
34,15,22,1.3424226808222062,6,16
35,15,27,1.4313637641589874,7,20
36,15,24,1.380211241711606,10,14
37,15,32,1.505149978319906,10,22
38,15,49,1.6901960800285136,15,34
39,15,36,1.5563025007672873,15,21
40,15,55,1.7403626894942439,19,36
41,15,52,1.7160033436347992,19,33
42,15,155,2.1903316981702914,74,81
43,15,122,2.0863598306747484,65,57
44,15,214,2.330413773349191,113,101
45,15,230,2.361727836017593,119,111
46,15,244,2.387389826338729,146,98
47,15,254,2.404833716619938,146,108
48,15,266,2.424881636631067,162,104
49,15,253,2.403120521175818,164,89
50,15,258,2.41161970596323,164,94
51,15,247,2.392696953259666,152,95
52,15,237,2.374748346010104,148,89
53,15,263,2.419955748489758,159,104
54,15,259,2.413299764081252,147,112
55,15,257,2.4099331233312946,135,122
56,15,171,2.2329961103921536,87,84
57,15,165,2.2174839442139063,72,93
58,15,67,1.8260748027008264,33,34
59,15,67,1.8260748027008264,28,39
60,15,38,1.5797835966168101,14,24
61,15,38,1.5797835966168101,14,24
62,15,23,1.3617278360175928,9,14
63,15,21,1.3222192947339193,7,14
64,15,24,1.380211241711606,8,16
65,15,22,1.3424226808222062,6,16
66,15,18,1.255272505103306,7,11
67,15,22,1.3424226808222062,8,14
68,15,13,1.1139433523068367,3,10
69,15,11,1.0413926851582251,5,6
70,15,10,1.0,0,10
71,15,9,0.9542425094393249,4,5
72,15,13,1.1139433523068367,10,3
73,15,20,1.3010299956639813,5,15
74,15,7,0.8450980400142568,4,3
75,15,10,1.0,4,6
76,15,5,0.6989700043360189,2,3
77,15,8,0.9030899869919435,2,6
78,15,11,1.0413926851582251,4,7
79,15,8,0.9030899869919435,3,5
80,15,7,0.8450980400142568,1,6
81,15,10,1.0,5,5
82,15,9,0.9542425094393249,2,7
83,15,5,0.6989700043360189,0,5
84,15,3,0.47712125471966244,1,2
85,15,3,0.47712125471966244,2,1
86,15,4,0.6020599913279624,1,3
87,15,5,0.6989700043360189,2,3
88,15,4,0.6020599913279624,0,4
89,15,1,0.0,1,0
90,15,1,0.0,0,1
91,15,1,0.0,0,1
92,15,48,1.6812412373755872,21,27
93,15,46,1.662757831681574,18,28
94,15,67,1.8260748027008264,27,40
95,15,53,1.724275869600789,17,36
96,15,24,1.380211241711606,10,14
97,15,21,1.3222192947339193,7,14
98,15,9,0.9542425094393249,4,5
99,15,12,1.0791812460476249,3,9
0,16,14,1.146128035678238,5,9
1,16,8,0.9030899869919435,2,6
2,16,50,1.6989700043360187,16,34
3,16,46,1.662757831681574,18,28
4,16,38,1.5797835966168101,14,24
5,16,37,1.568201724066995,11,26
6,16,1,0.0,1,0
7,16,5,0.6989700043360189,0,5
8,16,5,0.6989700043360189,2,3
9,16,3,0.47712125471966244,2,1
11,16,5,0.6989700043360189,3,2
12,16,5,0.6989700043360189,3,2
13,16,4,0.6020599913279624,1,3
14,16,1,0.0,0,1
15,16,8,0.9030899869919435,3,5
16,16,5,0.6989700043360189,0,5
17,16,9,0.9542425094393249,5,4
18,16,6,0.7781512503836436,3,3
19,16,4,0.6020599913279624,1,3
20,16,5,0.6989700043360189,2,3
21,16,11,1.0413926851582251,2,9
22,16,7,0.8450980400142568,3,4
23,16,15,1.1760912590556813,6,9
24,16,9,0.9542425094393249,1,8
25,16,14,1.146128035678238,2,12
26,16,10,1.0,4,6
27,16,8,0.9030899869919435,3,5
28,16,8,0.9030899869919435,5,3
29,16,7,0.8450980400142568,4,3
30,16,16,1.2041199826559248,5,11
31,16,9,0.9542425094393249,1,8
32,16,21,1.3222192947339193,5,16
33,16,15,1.1760912590556813,3,12
34,16,23,1.3617278360175928,5,18
35,16,24,1.380211241711606,8,16
36,16,29,1.462397997898956,6,23
37,16,22,1.3424226808222062,7,15
38,16,33,1.5185139398778875,11,22
39,16,39,1.591064607026499,7,32
40,16,44,1.6434526764861874,21,23
41,16,43,1.6334684555795864,16,27
42,16,78,1.8920946026904804,39,39
43,16,97,1.9867717342662448,27,70
44,16,121,2.0827853703164503,72,49
45,16,141,2.1492191126553797,74,67
46,16,161,2.2068258760318495,100,61
47,16,135,2.130333768495006,73,62
48,16,198,2.296665190261531,115,83
49,16,201,2.303196057420489,125,76
50,16,182,2.2600713879850747,128,54
51,16,200,2.3010299956639813,121,79
52,16,163,2.2121876044039577,98,65
53,16,151,2.1789769472931693,93,58
54,16,172,2.2355284469075487,92,80
55,16,142,2.1522883443830563,84,58
56,16,98,1.9912260756924949,50,48
57,16,87,1.9395192526186185,40,47
58,16,59,1.7708520116421442,20,39
59,16,46,1.662757831681574,15,31
60,16,31,1.4913616938342726,14,17
61,16,25,1.3979400086720377,10,15
62,16,23,1.3617278360175928,7,16
63,16,30,1.4771212547196624,10,20
64,16,14,1.146128035678238,5,9
65,16,26,1.414973347970818,10,16
66,16,15,1.1760912590556813,8,7
67,16,16,1.2041199826559248,9,7
68,16,13,1.1139433523068367,5,8
69,16,15,1.1760912590556813,4,11
70,16,8,0.9030899869919435,1,7
71,16,16,1.2041199826559248,6,10
72,16,6,0.7781512503836436,3,3
73,16,14,1.146128035678238,5,9
74,16,8,0.9030899869919435,1,7
75,16,7,0.8450980400142568,2,5
76,16,10,1.0,3,7
77,16,8,0.9030899869919435,4,4
78,16,7,0.8450980400142568,2,5
79,16,9,0.9542425094393249,3,6
80,16,7,0.8450980400142568,3,4
81,16,5,0.6989700043360189,1,4
82,16,6,0.7781512503836436,2,4
83,16,6,0.7781512503836436,0,6
84,16,5,0.6989700043360189,0,5
85,16,8,0.9030899869919435,3,5
86,16,3,0.47712125471966244,1,2
87,16,2,0.3010299956639812,0,2
88,16,1,0.0,0,1
89,16,1,0.0,1,0
90,16,3,0.47712125471966244,1,2
91,16,1,0.0,0,1
92,16,36,1.5563025007672873,16,20
93,16,26,1.414973347970818,11,15
94,16,52,1.7160033436347992,21,31
95,16,61,1.7853298350107671,19,42
96,16,17,1.2304489213782739,7,10
97,16,13,1.1139433523068367,3,10
98,16,8,0.9030899869919435,2,6
99,16,4,0.6020599913279624,0,4
0,17,10,1.0,3,7
1,17,7,0.8450980400142568,4,3
2,17,52,1.7160033436347992,14,38
3,17,41,1.6127838567197355,16,25
4,17,35,1.5440680443502757,15,20
5,17,43,1.6334684555795864,21,22
6,17,4,0.6020599913279624,3,1
7,17,1,0.0,1,0
8,17,5,0.6989700043360189,4,1
9,17,2,0.3010299956639812,1,1
10,17,1,0.0,1,0
11,17,3,0.47712125471966244,2,1
12,17,5,0.6989700043360189,3,2
13,17,5,0.6989700043360189,2,3
14,17,3,0.47712125471966244,1,2
15,17,2,0.3010299956639812,0,2
16,17,6,0.7781512503836436,2,4
17,17,7,0.8450980400142568,5,2
18,17,7,0.8450980400142568,0,7
19,17,9,0.9542425094393249,3,6
20,17,6,0.7781512503836436,2,4
21,17,7,0.8450980400142568,3,4
22,17,4,0.6020599913279624,0,4
23,17,13,1.1139433523068367,5,8
24,17,9,0.9542425094393249,3,6
25,17,11,1.0413926851582251,5,6
26,17,19,1.2787536009528289,6,13
27,17,10,1.0,4,6
28,17,13,1.1139433523068367,4,9
29,17,7,0.8450980400142568,4,3
30,17,14,1.146128035678238,6,8
31,17,9,0.9542425094393249,2,7
